item_name,group,subcategory,url,path,description,scrape_status,location,loc_status
Great Combustion,MAGIC,Pyromancies,https://darksouls.wiki.fextralife.com/Great+Combustion,/Great+Combustion,"Pyromancy which improves upon Combustion. Create powerful, giant flame in hand.Great Combustion creates a powerful flame, but many sorcerers mock the simplicity of this spell.",ok_blockquote,"[1] - Sold by Quelana (The Swamp in Blighttown) for 5,000 souls.",ok_loc_list
Great Fireball,MAGIC,Pyromancies,https://darksouls.wiki.fextralife.com/Great+Fireball,/Great+Fireball,"Ultimate fireball pyromancy. Hurl a giant fireball.Salaman the Master Pyromancer, also called the Great Fireball after this spell, believed pyromancy was rooted in an adoration of fire. Those who acquire this spell usually agree.",ok_blockquote,[1] - Quelana (The Swamp in Blighttown).,ok_loc_list
Iron Flesh,MAGIC,Pyromancies,https://darksouls.wiki.fextralife.com/Iron+Flesh,/Iron+Flesh,"Pyromancy of Carmina, who harnessed the power of flame to actualize the inner-self. Iron Flesh boosts defense and resilience.Use of this pyromancy requires caution, as the caster becomes exceedingly heavy and unable to move freely.",ok_blockquote,[1] - Laurentius at the Firelink Shrine after saving him in The Depths.,ok_loc_list
Poison Mist,MAGIC,Pyromancies,https://darksouls.wiki.fextralife.com/Poison+Mist,/Poison+Mist,"Unique pyromancy crafted by Eingyi, considered a heretic even at the Great Swamp. Create poison mist.Eingyi became an egg-bearing Undead who serves a deformed young girl who speaks an untelligible tongue.",ok_blockquote,"[1] - Swamp in Blighttown. [2] - Eingyi, the Egg-burdened npc near the Daughter of Chaos. You must speak to Eingyi while having an Egg for a head at least once in order for this pyromancy to be available for purchase. [3] - Video Location Timestamp 18:25.",ok_loc_list
Power Within,MAGIC,Pyromancies,https://darksouls.wiki.fextralife.com/Power+Within,/Power+Within,"Pyromancy of Carmina, who harnessed the power of flame to actualize the inner-self. Short strength/endurance boost, but lose HP.Excessive power eats away the life-force of its caster, and like all dangerous spells, Power Within was kept secret for eons.",ok_blockquote,[1] - Blighttown (Underneath the Parasitic Wall Hugger). [2] - Video Location Timestamp 8:39.,ok_loc_list
Toxic Mist,MAGIC,Pyromancies,https://darksouls.wiki.fextralife.com/Toxic+Mist,/Toxic+Mist,"Unique pyromancy crafted by Eingyi, considered a heretic even at the Great Swamp. Create intense poison mist.Why was Eingyi driven from the Great Swamp? One only need cast this pyromancy, a perverse diversion from the art of fire, to find out.",ok_blockquote,"[1] - Eingyi, the Egg Burdened NPC near the Daughter of Chaos. You must speak to Eingyi while having an Egg for a head in order for this pyromancy to be available for purchase.",ok_loc_list
Undead Rapport,MAGIC,Pyromancies,https://darksouls.wiki.fextralife.com/Undead+Rapport,/Undead+Rapport,"Advanced pyromancy of Quelana of Izalith. Charm undead and gain temporary allies.The living are lured by flame, and this relationship is part and parcel to the art of pyromancy. Can be used by either gender.",ok_blockquote,[1] - Quelana (The Swamp in Blighttown).,ok_loc_list
Aural Decoy,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Aural+Decoy,/Aural+Decoy,"Sorcery used by playful sorcerers. Lure enemies away by creating a sound originating in the distance.This spell is not the first choice for serious sorcerers, but it has a surprising amount of applications, some of them extremely effective.",ok_blockquote,[1] - Griggs of Vinheim.,ok_loc_list
Cast Light,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Cast+Light,/Cast+Light,Ancient sorcery of the lost land of Oolacile. Cast a bright light upon surroundings. This light-producing sorcery is elementary but nonetheless demonstrates the achievements in mysticism of Oolacile. Such magic has not been developed even in Vinheim,ok_blockquote,[1] - Dusk of Oolacile.,ok_loc_list
Chameleon,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Chameleon,/Chameleon,Ancient sorcery of the lost land of Oolacile. Transform into something inconspicuous.A separate stealth spell from Hidden Body. A skilled stealth sorcerer must be aware of his or her surrounding and of which objects are prime candidates for imitation.,ok_blockquote,[1] - Dusk of Oolacile.,ok_loc_list
Crystal Magic Weapon,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Crystal+Magic+Weapon,/Crystal+Magic+Weapon,"Sorcery boosted by the knowledge Logan acquired at the Regal Archives. High magic + crystallization: right weapon. Logan's trials were successful, and the crystal medium facilitated a stronger bond between weapon and soul.",ok_blockquote,[1] - Purchase from Big Hat Logan in Duke's Archives library (after freeing him from his cell).,ok_loc_list
Crystal Soul Spear,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Crystal+Soul+Spear,/Crystal+Soul+Spear,"Sorcery boosted by the knowledge Logan acquired at the Regal Archives. Fire piercing crystal soul spear.These pale magic spears, sharpened through crystallization, are on par with the armaments of the ancient lords.",ok_blockquote,[1] - Big Hat Logan.,ok_loc_list
Dark Bead,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Dark+Bead,/Dark+Bead,"Abyss sorcery discovered by an Oolacile sorcerer on the brink of madness. Fires successive Dark Orbs. In contrast to standard soul sorceries, Abyss sorcery is weighty and inflict physical damage. Perhaps a human soul is closer to matter in its humanity.",ok_blockquote,[1] - Found on a corpse behind an Oolacile Sorcerer in the Chasm of the Abyss. (AotA only). [2] - Video Location Timestamp 0:40.,ok_loc_list
Dark Fog,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Dark+Fog,/Dark+Fog,"Abyss sorcery discovered by an Oolacile sorcerer on the brink of madness. Create a cloud of Dark fog. Although Dark Fog is, in theory relatively close to humanity it also happens to be a terrible poison for humans. Perhaps to reflect man's cruelty against his own.",ok_blockquote,[1] - Found on a corpse in Oolacile Township. [2] - Video Location Timestamp 14:04.,ok_loc_list
Dark Orb,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Dark+Orb,/Dark+Orb,"Abyss sorcery discovered by an Oolacile sorcerer on the brink of madness. Fires Giant Dark Orb.In contrast to standard soul sorceries, Abyss sorcery is weighty and inflict physical damage. Perhaps a human soul is closer to matter in its humanity.",ok_blockquote,[1] - Found in Oolacile Township. (AotA only). [2] - Video Location Timestamp 6:52.,ok_loc_list
Fall Control,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Fall+Control,/Fall+Control,"Sorcery developed by a certain surreptitious sorcerer at Vinheim Dragon School. Reduce damage and noise from fall.This sorcery, along with Hush, explains the extravagant cost of hiring Vinheim spooks.",ok_blockquote,[1] - Griggs of Vinheim.,ok_loc_list
Great Heavy Soul Arrow,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Great+Heavy+Soul+Arrow,/Great+Heavy+Soul+Arrow,"Sorcery which improves upon Heavy Soul Arrow. Fire strong heavy soul arrow.As difficult to use as Heavy Soul Arrow, but powerful enough to make it well worth it. Adored by certain sorcerers.",ok_blockquote,[1] - Griggs of Vinheim. [2] - Big Hat Logan.,ok_loc_list
Great Magic Weapon,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Great+Magic+Weapon,/Great+Magic+Weapon,"Sorcery which improves upon Magic Weapon. High magic augmentation: right weapon.At Vinheim Dragon School, only magic swordsmen on special orders are allowed to learn this spell which grants powerful augmentation to various weapons.",ok_blockquote,[1] - Cut the Chandelier on the catwalk and pick up in front of Painted World Entrance in Anor Londo. [2] - Video Location Timestamp 11:34.,ok_loc_list
Great Soul Arrow,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Great+Soul+Arrow,/Great+Soul+Arrow,"Sorcery which improves upon Soul Arrow. Fire strong soul arrow.At the Vinheim Dragon School, the acquisition of this spell marks an apprentice's coronation as a sorcerer.",ok_blockquote,[1] - Griggs of Vinheim. [2] - Big Hat Logan.,ok_loc_list
Heavy Soul Arrow,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Heavy+Soul+Arrow,/Heavy+Soul+Arrow,"Soul sorcery emphasizing power. Fire heavy soul arrow.A more powerful, but also slower sorcery. Difficult to use due to a long cool down and a limitation on the number of castings.",ok_blockquote,[1] - Griggs of Vinheim. [2] - Big Hat Logan. [3] - Blacksmith Rickert of Vinheim.,ok_loc_list
Hidden Body,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Hidden+Body,/Hidden+Body,"Ancient sorcery of the lost land of Oolacile. Turns body nearly invisible.Although perfect invisibility is unachievable due to the risk of dissipation, the caster need only stand still for a moment to blend in to environs with astounding camouflage.",ok_blockquote,[1] - Dusk of Oolacile.,ok_loc_list
Hidden Weapon,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Hidden+Weapon,/Hidden+Weapon,"Ancient sorcery of the lost land of Oolacile. Turns right weapon invisible.Not a simple augmentation, making it dependent on the skill of its caster. An example of the capacity of Oolacile sorceries to control light.",ok_blockquote,[1] - Dusk of Oolacile.,ok_loc_list
Homing Crystal Soulmass,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Homing+Crystal+Soulmass,/Homing+Crystal+Soulmass,"Sorcery boosted by the knowledge Logan acquired at the Regal Archives. Fire homing crystal soulmass.The mysteries of souls, crystals, and the sorceries are deeply intertwined.",ok_blockquote,[1] - Purchase from Big Hat Logan in Duke's Archives library (after freeing him from his cell).,ok_loc_list
Homing Soulmass,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Homing+Soulmass,/Homing+Soulmass,Sorcery developed by Big Hat Logan: Homing soulmass. Life originates in the soul; no wonder the soulmass draws toward it. This sorcery is a window into seeker Logan's methods.,ok_blockquote,[1] - Griggs of Vinheim. [2] - Big Hat Logan.,ok_loc_list
Hush,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Hush,/Hush,"Sorcery developed by a certain surreptitious sorceror at Vinheim Dragon School. Masks all noises of caster.Effectively, Vinheim is controlled by the Dragon School, and it is no wonder that the town has its share of dark secrets.",ok_blockquote,"[1] - Treasure: Sen's Fortress in the cell behind the Serpent guard, accessed from the middle of the snaking boulder path. [2] - Dropped by: Griggs of Vinheim when killed.",ok_loc_list
Magic Shield,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Magic+Shield,/Magic+Shield,Sorcery for casters who wield swords. Magic augmentation: left shield.Shields augmented by magic are resistant to magic attacks and have higher stability. This spell makes it possible to challenge powerful foes with a small shield.,ok_blockquote,[1] - Griggs of Vinheim. [2] - Big Hat Logan.,ok_loc_list
Magic Weapon,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Magic+Weapon,/Magic+Weapon,Sorcery for casters who wield swords. Magic augmentation: right weapon.The power of the magic swordsmen of Vinheim is predicated upon this and Magic Shield. Many warriors learn sorcery just for this.,ok_blockquote,[1] - Griggs of Vinheim. [2] - Big Hat Logan.,ok_loc_list
Pursuers,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Pursuers,/Pursuers,"Sorcery of Manus, Father of the Abyss. Grant a fleeting will to the Dark of humanity, and volley the result.The will feels envy, or perhaps love, and despite the inevitable trite and tragic ending, the will sees no alternative, and is driven madly towards its target.",ok_blockquote,[1] - Trade the Soul of Manus with Snuggly. (AotA Only).,ok_loc_list
Remedy,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Remedy,/Remedy,"Sorcery of the red-robed Yulva, one of the Sealers of New Londo. Reduce bleeding and poison build-up, and undo various poisonous effects.One of the New Londo's unique healing sorceries. Perhaps she abandoned her Sealer duty to take her healing arts back to Blighttown.",ok_blockquote,"[1] - Blighttown, in a chest next to the Crimson Set (accessed by crossing the branch at the top of the waterwheel).",ok_loc_list
Repair,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Repair,/Repair,Ancient sorcery of the lost land of Oolacile. Repair equipped weapons and armor.This sorcery was part of everyday life in Oolacile. Its effects resembles repair powder.,ok_blockquote,NA,not_found
Resist Curse,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Resist+Curse,/Resist+Curse,"Sorcery of the red-robed remedician Ingward, guardian of the seal in New Londo. Sacrifice humanity to undo curse.Abhorrent curses eat away at the core of one's very existence, and cleansing oneself of curses is no easy task indeed",ok_blockquote,[1] - Ingward.,ok_loc_list
Soul Arrow,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Soul+Arrow,/Soul+Arrow,"Elementary sorcery. Fire a soul arrow.Soul arrows inflict magic damage, making them effective against iron armor, tough scales, and other physically resilient materials",ok_blockquote,[1] - Griggs of Vinheim. [2] - Big Hat Logan. [3] - Blacksmith Rickert of Vinheim.,ok_loc_list
Soul Spear,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Soul+Spear,/Soul+Spear,"Sorcery developed by Big Hat Logan. Fire piercing soul spear.A symbol of Logan's strength, the soul spear is referenced repeatedly in the legends, and is said to be on par with Lord Gwyn's lightning.",ok_blockquote,[1] - Griggs of Vinheim. [2] - Big Hat Logan.,ok_loc_list
Strong Magic Shield,MAGIC,Sorceries,https://darksouls.wiki.fextralife.com/Strong+Magic+Shield,/Strong+Magic+Shield,"Sorcery which improves upon Magic Shield. High magic augmentation: left shield.At Vinheim Dragon School, only magic swordsmen on special orders are allowed to learn this spell which grants temporary strength to greatshields.",ok_blockquote,[1] - Chest in The Duke's Archives. [2] - Video Location Timestamp 22:36.,ok_loc_list
